tract,total_pixels,frac_veg,mean_patch_size,edge_density
17031170900,1432508,0.09040926822049161,16.08045691581823,0.14530089130461216
17031171000,4153247,0.0941010732085041,16.448171373258702,0.14366816940346352
17031171100,1979683,0.06250344120750645,10.642212092543218,0.11778069347800448
17031180100,3227471,0.08097299712375418,14.826846703733121,0.1295943389510641
17031190100,1082255,0.06956031619165538,13.011061182163843,0.09620349528827962
17031190200,2427821,0.0879484113532258,19.136314751747626,0.11922922130890833
17031190300,2007716,0.08158922875546143,20.568558513309895,0.10707224533889298
17031190401,1986686,0.04151436110185505,8.107342966676496,0.08961482346075285
17031190402,1985445,0.02452296588422243,5.810836615347894,0.062104201588250835
17031190601,1918277,0.14779200292762723,15.638259142809863,0.20698118435303897
17031190602,1727701,0.04233487160104671,7.682176241991387,0.08494237605718759
17031190701,773275,0.09446445313762891,22.209486166007906,0.11282576461709083
17031190702,1066773,0.10415805424396755,22.797086581862946,0.11871900063206091
17031190800,2129292,0.07140025886538812,20.628493894165537,0.09131095735011238
17031190900,882697,0.1001317552908869,12.91437755698422,0.14123244326071616
17031191000,1209938,0.05537721767561644,11.812940761636106,0.08590693257359924
17031191100,2659936,0.09211725394896719,21.87146300098188,0.10774877118367424
17031191200,1961489,0.04100405355319352,14.083172824374016,0.05929976541048515
17031191301,1876654,0.04394470158057905,8.76211219719507,0.08687867426009499
17031191302,1755008,0.021797621435343886,5.820906877662812,0.05106919062012627
17031200100,1915475,0.09387906393975384,16.174042093901782,0.11386414264655025
17031200200,2275821,0.08251967092315257,17.149118801935895,0.10218986879425696
17031200300,698213,0.06243366995458406,15.669302659956866,0.09029703613831355
17031200401,1120352,0.08383972180171946,18.6,0.11409578076244743
17031200402,1074493,0.07482877971285062,15.560867040836076,0.08957110450700757
17031210100,2589979,0.03151145240945969,5.3859961723751075,0.059046752008609364
17031210400,1434994,0.055927759976696766,14.013619696176008,0.06830435064310354
17031210501,1185160,0.04710334469607479,10.11322463768116,0.07503074374521504
17031210502,1017745,0.0558008145458833,8.016798418972332,0.08009019058267083
17031210601,1036465,0.07359148644672034,12.165071770334928,0.10011237145597716
17031210602,1157992,0.04881726298627279,7.699536910923454,0.07154864961659196
17031210700,1665736,0.04247791967034392,6.555823218752895,0.08866084038632635
17031210800,547880,0.022462948090822808,5.501564595440322,0.05023932373550295
17031210900,2044187,0.02786193239659581,4.459364234262449,0.0522222037753391
17031220300,907214,0.05425842193793306,5.851640513552068,0.12589951059802534
17031220400,916851,0.05312967974076486,7.181483119563615,0.11212316364007345
17031220500,960842,0.04622404099737522,6.6727764423076925,0.09490235372327614
17031220601,526828,0.09128596050323824,14.224194025436262,0.09736666837440443
17031220602,1261725,0.072690958806396,11.756954236636329,0.11564062771923214
17031220701,741319,0.06662044275136615,13.497403662202787,0.10647918763723226
17031220702,1600051,0.0548870004768598,10.628343216749364,0.05754205431299276
17031220901,816115,0.07476029726202803,11.432077946411843,0.1167186086257163
17031220902,918995,0.06297640357129256,13.040784136998647,0.10002547907363453
17031221000,612637,0.08317160080112693,13.440780796623581,0.13263082302984888
17031221100,1223748,0.08654804747382631,11.326382205111752,0.14993388892067305
17031221200,919201,0.09126730715044915,9.333889630618602,0.16759793603738563
17031221300,918385,0.048253183577693454,6.918813427010148,0.10236485844023302
17031221400,1005484,0.03240131120932804,5.9537646198830405,0.043472606818025866
17031221500,1072916,0.0389778882969403,5.5998928762720945,0.07700260845489122
17031221600,1204225,0.06851709605763043,11.09452736318408,0.11078236630741328
17031222200,782981,0.0968465390603348,15.538729508196722,0.1150723264982758
17031222500,447352,0.05945877072193709,8.641650422352177,0.11357624407866926
17031222600,447164,0.10382544211966974,10.440071958623792,0.17928275499243737
17031222700,625971,0.09686071718977397,12.008714596949892,0.16544643608516368
17031222800,310349,0.10638668080129145,15.096936442615455,0.16889539979465604
17031222900,607924,0.06718438489021654,11.50183047029006,0.1045179333410218
17031230100,463067,0.07606458676606193,10.854545454545455,0.133255310580892
17031230200,596473,0.07725244897924968,12.07520964360587,0.13049167071001133
17031230300,296699,0.10685914007125066,13.48001700680272,0.1685414925756894
17031230400,941725,0.06456661976691709,13.882191780821918,0.10147424230755199
17031230500,1464599,0.04059746046528777,13.114027348919276,0.0618484539418843
17031230600,2809545,0.04410002331338348,14.9801716841978,0.0670770382144238
17031230700,1798990,0.0651076437334282,13.135359425815857,0.10386536844261045
17031230800,569377,0.058402429321872854,12.004693140794224,0.06396350745758074
17031230900,1256284,0.061457441151841465,10.693628808864267,0.10169568496888134
17031231100,491824,0.05486718826246788,9.37304619659604,0.05755060502743879
17031231200,1825453,0.09563215267662328,13.3098505641964,0.15517561102251234
17031231500,2778315,0.11460435551764289,13.26143273635985,0.1857461284742816
17031240200,462390,0.1443759596877095,38.36666666666667,0.14618617250196198
17031240300,463057,0.12340381421725619,40.46954674220963,0.12457059069962295
17031240500,792618,0.07993257786222367,15.655053125772177,0.08394413580348313
17031240600,587093,0.04933460286530413,7.872791519434629,0.0968934133809827
17031240700,461905,0.05014018034011323,7.439768711853517,0.10471366857483348
17031240800,463721,0.0531526499770336,8.397955706984668,0.1046650831756552
17031240900,2780280,0.18726279367545715,11.024499216533265,0.30805008200925493
17031241000,577516,0.043249018209019316,6.578087964182249,0.09831127806710492
17031241100,1178113,0.060229366792489344,7.171720234485547,0.1219032933952764
17031241200,1188134,0.05248650404752326,8.798109480812641,0.09559639368713356
17031241300,457177,0.22320239207134218,63.538605230386054,0.17014386997802564
17031241400,1442622,0.16432232421244095,59.130705911698676,0.08421719738885548
17031241500,842211,0.08364056038213702,55.33621366849961,0.03935326873982951
17031241600,817958,0.08389795075052753,33.361691784151674,0.08036519146063767
17031242000,909058,0.07913026451557546,40.007786429365964,0.07839652889661664
17031242100,912427,0.09076671339186587,48.34676007005254,0.08586069882071615
17031242200,909709,0.13730654527986422,48.73546625048771,0.12422360248447205
17031242300,913374,0.1411513793911366,48.34045744281965,0.12465982223156616
17031242400,1179700,0.04003475459862677,9.117567567567567,0.06873378506241797
17031242500,1114270,0.018473081030629918,4.417167381974249,0.04500199123855038
17031242600,1336024,0.04160404304114297,5.620222446916077,0.06420529108393488
17031242700,488866,0.038767269558529334,6.271343481138319,0.08460362322198026
17031242800,1497473,0.0458392238123826,8.761072112316528,0.05308782679738562
17031242900,1156326,0.03634788113386709,9.267916207276736,0.06283677373260915
17031243000,902909,0.08625896961930826,36.599624060150376,0.09060075029549308
17031243100,901394,0.09349074877356628,42.54013124684503,0.08900155043750235
17031243200,901053,0.09080153997600585,38.70245979186377,0.09242938143446905
17031243300,909996,0.08057617835682794,36.26310583580613,0.08248074599818786
17031243400,913577,0.06740099630354092,27.379279679857714,0.08138109305760709
17031243500,1829290,0.06924489829387358,22.172063714335724,0.08608501757914347
17031250200,1609204,0.06317533389178749,16.307667629130574,0.08344306057367734
17031250300,1720674,0.09703813738104952,28.96790423317141,0.09628107452529086
17031250400,3635682,0.05724675590439428,10.17307786304316,0.10208042746270338
17031250500,5728247,0.12969308062309465,20.265528246815244,0.1307581951961894
17031250600,1800879,0.04012707128019151,8.147012401352875,0.08220462146056307
17031250700,1841247,0.09627714261041566,23.19377207902656,0.11932288766934436
17031250800,1847438,0.07386716090066352,15.210098082924654,0.097821623850868
17031251000,1390173,0.049889474187744975,17.71067415730337,0.06316872846702815
17031251100,1588897,0.09273288325171487,20.73793103448276,0.12393996869050541
17031251200,1841189,0.1289275571383492,19.84616670846919,0.17111768041771108
17031251300,1816640,0.06011152457283777,8.75569275176395,0.11599154320441811
17031251400,1912671,0.10304385856218869,12.633100442279341,0.1658747366170947
17031251500,1901262,0.16062120843944705,26.14804349687473,0.1800358108387876
17031251600,1543168,0.15360932834273391,25.74896806430589,0.1770613056552527
17031251700,1438669,0.09778413241683806,16.89837837837838,0.12457251608023867
17031251800,3074897,0.11160666519886682,23.87830503757306,0.12979726167275735
17031251900,1758251,0.14685730308130068,29.071380319747803,0.15851650322559283
17031252000,1736534,0.09151274895855768,10.930256551344659,0.15617535478431924
17031252101,3129190,0.25283412001188804,17.42579622043082,0.31945817870175397
17031252102,2540015,0.11496310061161057,22.043330565411036,0.15365336360966397
17031252201,1885255,0.11653702019090256,17.945111492281303,0.16326684857300186
17031252202,2646338,0.1361553210512036,16.146672641720816,0.17753055197763187
17031260100,905455,0.05935137582762258,15.699678644463921,0.09233769727403156
17031260200,913733,0.09967682025274342,21.846485967858,0.13011464989846266
17031260300,915843,0.10908856649010802,23.67488151658768,0.13026192506056436
17031260400,913117,0.09686272405398214,24.36556473829201,0.1191339748334567
17031260500,1244474,0.12265503337152886,20.93266593527153,0.13485947632033538
17031260600,1163491,0.1055564675618462,16.04572772406585,0.14507078123099604
17031260700,1205364,0.13192695318592557,14.882545624707534,0.1909989604996581
17031260800,1204692,0.09048619896205835,14.382900118749175,0.129886975091197
17031260900,729700,0.16155543373989312,15.098232581967213,0.22408010781827886
17031261000,1619941,0.15640260972467515,14.479540518916448,0.16291888988895906
17031270500,1933887,0.2596144448977629,18.84345443627083,0.1855593633615893
17031271200,1197561,0.09750150514253554,9.368851801331942,0.16093547596065344
17031271300,1190436,0.07434586991656839,8.359686407858694,0.13336466773612346
17031271400,1196179,0.08897915780163337,9.979840600093764,0.15400088435318787
17031271500,548577,0.0984747811155043,9.310754912099275,0.16657728107524464
17031271800,674877,0.11190039073786778,8.911848005664385,0.18360841368424666
17031280100,1699689,0.021964606466241765,27.230488694383663,0.02606854141671625
17031280400,1396377,0.040826367091408695,12.114109647258818,0.06945641467618813
17031280800,1130902,0.03572281240991704,4.803114968493639,0.07144994300911854
17031280900,563846,0.025515832337198455,6.198621283929341,0.047168579744901414
17031281900,1475448,0.01404048126399575,19.95761078998073,0.01634764081604908
17031282700,2668081,0.028729637518501126,3.3223387656033285,0.051196040759746105
17031282800,965121,0.039777395787678436,2.7770543981481484,0.07059956843403206
17031283100,602633,0.13146309611322313,27.337474120082817,0.14543525435446392
17031283200,669558,0.252823504461152,20.12602544287243,0.2772228446146989
17031283800,1046521,0.11973863878507933,27.927122799197683,0.13623341193878022
17031290900,2769554,0.1674793125535736,27.886911561353934,0.18769949739881844
17031291200,915701,0.15466183830748245,20.987551867219917,0.2009689434154832
17031291600,808097,0.03453917042137268,4.142941962297758,0.0501353016825635
17031292200,1096527,0.1539861763549826,22.34647961884595,0.1467408099982191
17031292400,919904,0.1235226719309841,21.999806389157794,0.16172126004609616
17031292500,2730787,0.10243347430612494,25.033470556649366,0.12099903194578897
17031300500,754363,0.09548586025560639,19.223645583133173,0.1086643342251492
17031300600,912938,0.10920237737940583,20.350071443151663,0.14863979808629255
17031300700,915685,0.10124551565221665,18.69133064516129,0.1384054478140031
17031300800,906514,0.07768330108525627,15.031163287086446,0.11944486576672228
17031300900,910555,0.05457001499085722,12.299257425742574,0.09163079866092778
17031301100,589047,0.11927231613097088,15.522978347326557,0.0914910136644852
17031301200,1898346,0.05444002305164601,3.202541059807871,0.08460249823886187
17031301600,916729,0.10977508074905452,17.839744726112393,0.15978802569796416
17031301701,920311,0.09707153342728708,22.44059281587541,0.12983646044624747
17031301702,920798,0.13811606888807318,27.221104452054796,0.15794807106065384
17031301801,1932295,0.10062852721763499,21.973556334049047,0.11380578825738427
17031301802,959858,0.11739757339106409,24.555458705600348,0.12265453087303481
17031301803,976517,0.13929301794029186,28.156075346719106,0.15524405890350626
17031310200,891797,0.08074707584797886,17.640862322390984,0.10693524562824605
17031310300,886299,0.08054279650546825,17.09001675843907,0.11125294996519465
17031310400,347221,0.0551637141762739,19.058706467661693,0.05795918367346939
17031310500,451003,0.09891951938235444,31.351370344342936,0.10963068296722361
17031310600,1510844,0.04889055388908451,17.450035435861093,0.05725885225885226
17031310700,445908,0.05930147025843896,20.247320061255742,0.07932138882517352
17031310800,925787,0.06163944838283536,24.714161974880902,0.07856932463707132
17031310900,1348422,0.08422734129226607,23.538652849740934,0.10536630369646625
17031320101,1367449,0.16693712160380386,45.007492113564666,0.12142992643804144
17031320102,2312372,0.08433547889353443,33.815675394485865,0.09075220499016629
17031320400,6153861,0.09056704400700634,16.17861186101193,0.0825071172714556
17031320600,4592182,0.09296147234582601,10.067352136590888,0.0989864620533746
17031330101,7638343,0.09250278496265486,18.860925738081256,0.0781851342565109
17031330102,1983350,0.0760723019134293,16.666077543355794,0.07970462629450858
17031330103,2414459,0.04554602086844299,12.031619256017505,0.05825529901413308
17031330200,2810382,0.1281868443506968,11.181761748091128,0.14303447257648047
17031340300,594976,0.07177432367019847,29.573407202216067,0.055107389283593704
17031340400,807769,0.05402163242214049,18.99738789725729,0.07107465764923136
17031340500,1211028,0.0855653213633376,30.236941931718704,0.08950546090671951
17031340600,1380842,0.07143974473545851,22.147956892680735,0.08263344219877729
17031350100,3020348,0.06367577510935826,17.04386742289968,0.0721526609715601
17031350400,892336,0.14288563949005756,10.680348467079913,0.20030361315551035
